2019-09-14 20:10:57,458942
2019-09-14 20:13:58,458944
2019-09-14 20:17:01,458944
2019-09-14 20:20:10,458949
2019-09-14 20:23:18,458950
2019-09-14 20:26:20,458951
2019-09-14 20:29:25,458957
2019-09-14 20:32:30,458959
2019-09-14 20:35:37,458965
2019-09-14 20:38:38,458972
2019-09-14 20:41:45,458978
2019-09-14 20:44:52,458984
2019-09-14 20:48:01,458985
2019-09-14 20:51:05,458988
2019-09-14 20:54:10,458993
2019-09-14 20:57:13,458999
2019-09-14 21:00:21,459001
2019-09-14 21:03:28,459002
2019-09-14 21:06:37,459007
2019-09-14 21:09:41,459009
2019-09-14 21:12:47,459013
2019-09-14 21:15:55,459020
2019-09-14 21:18:56,459023
2019-09-14 21:22:03,459030
2019-09-14 21:25:10,459033
2019-09-14 21:28:13,459037
2019-09-14 21:31:20,459042
2019-09-14 21:34:24,459043
2019-09-14 21:37:26,459044
2019-09-14 21:40:33,459051
2019-09-14 21:43:41,459056
2019-09-14 21:46:44,459062
2019-09-14 21:49:46,459063
2019-09-14 21:52:47,459064
2019-09-14 21:55:56,459069
2019-09-14 21:59:01,459077
2019-09-14 22:02:05,459081
2019-09-14 22:05:07,459084
2019-09-14 22:08:16,459084
2019-09-14 22:11:23,459088
2019-09-14 22:14:29,459092
2019-09-14 22:17:31,459096
2019-09-14 22:20:32,459098
2019-09-14 22:23:39,459100
2019-09-14 22:26:47,459102
2019-09-14 22:29:49,459108
2019-09-14 22:32:55,459109
2019-09-14 22:36:02,459114
2019-09-14 22:39:11,459118
2019-09-14 22:42:14,459120
2019-09-14 22:45:16,459125
2019-09-14 22:48:20,459131
2019-09-14 22:51:22,459138
2019-09-14 22:54:25,459143
2019-09-14 22:57:34,459146
2019-09-14 23:00:39,459146
2019-09-14 23:03:40,459152
2019-09-14 23:06:41,459155
2019-09-14 23:09:48,459160
2019-09-14 23:12:57,459164
2019-09-14 23:16:03,459167
2019-09-14 23:19:07,459170
2019-09-14 23:22:15,459173
2019-09-14 23:25:18,459177
2019-09-14 23:28:20,459181
2019-09-14 23:31:28,459186
2019-09-14 23:34:34,459191
2019-09-14 23:37:39,459199
2019-09-14 23:40:43,459205
2019-09-14 23:43:50,459208
2019-09-14 23:46:51,459207
2019-09-14 23:49:54,459211
2019-09-14 23:52:58,459213
2019-09-14 23:56:00,459219
2019-09-14 23:59:04,459221
2019-09-15 00:02:09,459229
2019-09-15 00:05:15,459238
2019-09-15 00:08:21,459241
2019-09-15 00:11:30,459244
2019-09-15 00:14:31,459250
2019-09-15 00:17:38,459254
2019-09-15 00:20:43,459257
2019-09-15 00:23:44,459263
2019-09-15 00:26:51,459271
2019-09-15 00:29:53,459277
2019-09-15 00:32:59,459277
2019-09-15 00:36:00,459281
2019-09-15 00:39:07,459282
2019-09-15 00:42:10,459281
2019-09-15 00:45:14,459285
2019-09-15 00:48:20,459292
2019-09-15 00:51:24,459296
2019-09-15 00:54:27,459300
2019-09-15 00:57:33,459302
2019-09-15 01:00:41,459309
2019-09-15 01:03:50,459313
2019-09-15 01:06:55,459318
2019-09-15 01:10:03,459323
2019-09-15 01:13:04,459331
2019-09-15 01:16:09,459335
2019-09-15 01:19:12,459337
2019-09-15 01:22:19,459341
2019-09-15 01:25:28,459344
2019-09-15 01:28:34,459348
2019-09-15 01:31:39,459353
2019-09-15 01:34:44,459354
2019-09-15 01:37:51,459354
2019-09-15 01:40:52,459357
2019-09-15 01:43:57,459359
2019-09-15 01:47:05,459364
2019-09-15 01:50:11,459367
2019-09-15 01:53:16,459368
2019-09-15 01:56:24,459372
2019-09-15 01:59:30,459373
2019-09-15 02:02:38,459372
2019-09-15 02:05:39,459376
2019-09-15 02:08:40,459375
2019-09-15 02:11:42,459381
2019-09-15 02:14:43,459381
2019-09-15 02:17:46,459381
2019-09-15 02:20:55,459383
2019-09-15 02:23:56,459384
2019-09-15 02:27:02,459387
2019-09-15 02:30:09,459390
2019-09-15 02:33:11,459392
2019-09-15 02:36:12,459392
2019-09-15 02:39:21,459395
2019-09-15 02:42:29,459395
2019-09-15 02:45:31,459399
2019-09-15 02:48:38,459404
2019-09-15 02:51:43,459405
2019-09-15 02:54:52,459408
2019-09-15 02:57:58,459414
2019-09-15 03:01:07,459416
2019-09-15 03:04:15,459417
2019-09-15 03:07:20,459418
2019-09-15 03:10:27,459418
2019-09-15 03:13:29,459419
2019-09-15 03:16:36,459422
2019-09-15 03:19:40,459427
2019-09-15 03:22:49,459427
2019-09-15 03:25:52,459428
2019-09-15 03:29:01,459430
2019-09-15 03:32:09,459431
2019-09-15 03:35:14,459434
2019-09-15 03:38:21,459436
2019-09-15 03:41:22,459437
2019-09-15 03:44:28,459441
2019-09-15 03:47:34,459441
2019-09-15 03:50:42,459444
2019-09-15 03:53:43,459443
2019-09-15 03:56:47,459442
2019-09-15 03:59:55,459442
2019-09-15 04:03:01,459444
2019-09-15 04:06:05,459445
2019-09-15 04:09:07,459446
2019-09-15 04:12:10,459447
2019-09-15 04:15:11,459448
2019-09-15 04:18:14,459448
2019-09-15 04:21:18,459450
2019-09-15 04:24:21,459450
2019-09-15 04:27:24,459450
2019-09-15 04:30:25,459452
2019-09-15 04:33:32,459452
2019-09-15 04:36:41,459454
2019-09-15 04:39:51,459457
2019-09-15 04:42:55,459456
2019-09-15 04:45:59,459457
2019-09-15 04:49:06,459459
2019-09-15 04:52:13,459460
2019-09-15 04:55:20,459460
2019-09-15 04:58:26,459462
2019-09-15 05:01:32,459462
2019-09-15 05:04:38,459462
2019-09-15 05:07:42,459463
2019-09-15 05:10:48,459463
2019-09-15 05:13:57,459463
2019-09-15 05:16:59,459464
2019-09-15 05:20:06,459465
2019-09-15 05:23:10,459466
2019-09-15 05:26:17,459468
2019-09-15 05:29:22,459468
2019-09-15 05:32:26,459470
2019-09-15 05:35:35,459470
2019-09-15 05:38:44,459472
2019-09-15 05:41:47,459472
2019-09-15 05:44:57,459473
2019-09-15 05:48:03,459473
2019-09-15 05:51:04,459472
2019-09-15 05:54:10,459473
2019-09-15 05:57:16,459474
2019-09-15 06:00:22,459474
2019-09-15 06:03:25,459476
2019-09-15 06:06:33,459476
2019-09-15 06:09:40,459478
2019-09-15 06:12:48,459478
2019-09-15 06:15:49,459479
2019-09-15 06:18:57,459481
2019-09-15 06:22:06,459480
2019-09-15 06:25:09,459480
2019-09-15 06:28:12,459482
2019-09-15 06:31:17,459482
2019-09-15 06:34:23,459483
2019-09-15 06:37:27,459484
2019-09-15 06:40:31,459484
2019-09-15 06:43:36,459483
2019-09-15 06:46:42,459482
2019-09-15 06:49:45,459482
2019-09-15 06:52:53,459483
2019-09-15 06:55:56,459485
2019-09-15 06:59:05,459486
2019-09-15 07:02:12,459487
2019-09-15 07:05:13,459487
2019-09-15 07:08:20,459487
2019-09-15 07:11:24,459487
2019-09-15 07:14:29,459489
2019-09-15 07:17:34,459489
2019-09-15 07:20:38,459489
2019-09-15 07:23:43,459490
2019-09-15 07:26:44,459490
2019-09-15 07:29:54,459490
2019-09-15 07:32:55,459489
2019-09-15 07:36:01,459490
2019-09-15 07:39:06,459490
2019-09-15 07:42:09,459491
2019-09-15 07:45:17,459492
2019-09-15 07:48:21,459493
2019-09-15 07:51:28,459492
2019-09-15 07:54:34,459493
2019-09-15 07:57:37,459495
2019-09-15 08:00:43,459498
2019-09-15 08:03:45,459498
2019-09-15 08:06:48,459498
2019-09-15 08:09:53,459500
2019-09-15 08:13:00,459500
2019-09-15 08:16:09,459501
2019-09-15 08:19:14,459500
2019-09-15 08:22:22,459502
2019-09-15 08:25:26,459502
2019-09-15 08:28:29,459503
2019-09-15 08:31:37,459500
2019-09-15 08:34:40,459502
2019-09-15 08:37:43,459502
2019-09-15 08:40:45,459502
2019-09-15 08:43:47,459500
2019-09-15 08:46:54,459500
2019-09-15 08:49:59,459502
2019-09-15 08:53:00,459503
2019-09-15 08:56:06,459506
2019-09-15 08:59:14,459507
2019-09-15 09:02:15,459506
2019-09-15 09:05:20,459505
2019-09-15 09:08:27,459507
2019-09-15 09:11:30,459508
2019-09-15 09:14:38,459511
2019-09-15 09:17:45,459511
2019-09-15 09:20:53,459514
2019-09-15 09:24:02,459516
2019-09-15 09:27:08,459517
2019-09-15 09:30:12,459521
2019-09-15 09:33:16,459524
2019-09-15 09:36:26,459525
2019-09-15 09:39:33,459525
2019-09-15 09:42:40,459526
2019-09-15 09:45:43,459527
2019-09-15 09:48:52,459530
2019-09-15 09:51:59,459530
2019-09-15 09:55:02,459532
2019-09-15 09:58:07,459533
2019-09-15 10:01:09,459533
2019-09-15 10:04:17,459534
2019-09-15 10:07:20,459538
2019-09-15 10:10:27,459540
2019-09-15 10:13:32,459543
2019-09-15 10:16:34,459543
2019-09-15 10:19:42,459544
2019-09-15 10:22:48,459547
2019-09-15 10:25:56,459549
2019-09-15 10:29:00,459553
2019-09-15 10:32:03,459555
2019-09-15 10:35:06,459558
2019-09-15 10:38:13,459558
2019-09-15 10:41:15,459559
2019-09-15 10:44:23,459558
2019-09-15 10:47:25,459558
2019-09-15 10:50:31,459559
2019-09-15 10:53:32,459561
2019-09-15 10:56:40,459565
2019-09-15 10:59:48,459567
2019-09-15 11:02:54,459567
2019-09-15 11:06:01,459568
2019-09-15 11:09:07,459571
2019-09-15 11:12:14,459573
2019-09-15 11:15:20,459577
2019-09-15 11:18:25,459580
2019-09-15 11:21:29,459587
2019-09-15 11:24:35,459587
2019-09-15 11:27:45,459589
2019-09-15 11:30:53,459595
2019-09-15 11:34:01,459597
2019-09-15 11:37:07,459599
2019-09-15 11:40:16,459604
2019-09-15 11:43:17,459604
2019-09-15 11:46:23,459611
2019-09-15 11:49:28,459614
2019-09-15 11:52:29,459614
2019-09-15 11:55:35,459619
2019-09-15 11:58:36,459624
2019-09-15 12:01:43,459629
2019-09-15 12:04:45,459633
2019-09-15 12:07:53,459641
2019-09-15 12:10:55,459642
2019-09-15 12:13:57,459644
2019-09-15 12:17:04,459646
2019-09-15 12:20:10,459649
2019-09-15 12:23:17,459651
2019-09-15 12:26:23,459658
2019-09-15 12:29:26,459662
2019-09-15 12:32:30,459663
2019-09-15 12:35:31,459666
2019-09-15 12:38:33,459668
2019-09-15 12:41:36,459668
2019-09-15 12:44:39,459670
2019-09-15 12:47:44,459675
2019-09-15 12:50:50,459678
2019-09-15 12:53:57,459685
2019-09-15 12:56:59,459687
2019-09-15 13:00:08,459690
2019-09-15 13:03:12,459691
2019-09-15 13:06:19,459696
2019-09-15 13:09:25,459699
2019-09-15 13:12:31,459702
2019-09-15 13:15:38,459706
2019-09-15 13:18:47,459710
2019-09-15 13:21:53,459712
2019-09-15 13:24:55,459714
2019-09-15 13:27:58,459717
2019-09-15 13:31:01,459723
2019-09-15 13:34:02,459725
2019-09-15 13:37:09,459724
2019-09-15 13:40:12,459724
2019-09-15 13:43:17,459725
2019-09-15 13:46:22,459727
2019-09-15 13:49:28,459731
2019-09-15 13:52:37,459732
2019-09-15 13:55:40,459738
2019-09-15 13:58:45,459738
2019-09-15 14:01:50,459740
2019-09-15 14:04:54,459741
2019-09-15 14:08:03,459745
2019-09-15 14:11:10,459750
2019-09-15 14:14:15,459751
2019-09-15 14:17:19,459755
2019-09-15 14:20:26,459755
2019-09-15 14:23:28,459752
2019-09-15 14:26:32,459755
2019-09-15 14:29:41,459758
2019-09-15 14:32:50,459759
2019-09-15 14:35:52,459765
2019-09-15 14:38:59,459772
2019-09-15 14:42:00,459773
2019-09-15 14:45:03,459780
2019-09-15 14:48:07,459786
2019-09-15 14:51:16,459788
2019-09-15 14:54:18,459790
2019-09-15 14:57:24,459791
2019-09-15 15:00:27,459798
2019-09-15 15:03:29,459801
2019-09-15 15:06:35,459807
2019-09-15 15:09:41,459811
2019-09-15 15:12:42,459815
2019-09-15 15:15:47,459816
2019-09-15 15:18:52,459821
2019-09-15 15:22:01,459826
2019-09-15 15:25:06,459829
2019-09-15 15:28:10,459830
2019-09-15 15:31:14,459833
2019-09-15 15:34:22,459843
2019-09-15 15:37:23,459843
2019-09-15 15:40:27,459849
2019-09-15 15:43:36,459852
2019-09-15 15:46:44,459848
2019-09-15 15:49:50,459851
2019-09-15 15:52:59,459851
2019-09-15 15:56:06,459851
2019-09-15 15:59:07,459855
2019-09-15 16:02:12,459857
2019-09-15 16:05:19,459861
2019-09-15 16:08:26,459865
2019-09-15 16:11:34,459870
2019-09-15 16:14:42,459873
2019-09-15 16:17:43,459873
2019-09-15 16:20:53,459874
2019-09-15 16:23:55,459878
2019-09-15 16:26:59,459880
2019-09-15 16:30:03,459883
2019-09-15 16:33:06,459885
2019-09-15 16:36:12,459887
2019-09-15 16:39:21,459894
2019-09-15 16:42:25,459897
2019-09-15 16:45:30,459898
2019-09-15 16:48:39,459900
2019-09-15 16:51:44,459904
2019-09-15 16:54:53,459906
2019-09-15 16:57:57,459907
2019-09-15 17:01:05,459909
2019-09-15 17:04:15,459915
2019-09-15 17:07:16,459916
2019-09-15 17:10:25,459918
2019-09-15 17:13:33,459922
2019-09-15 17:16:35,459920
2019-09-15 17:19:36,459921
2019-09-15 17:22:39,459924
2019-09-15 17:25:47,459930
2019-09-15 17:28:49,459937
2019-09-15 17:31:57,459936
2019-09-15 17:35:06,459937
2019-09-15 17:38:12,459939
2019-09-15 17:41:20,459941
2019-09-15 17:44:28,459941
2019-09-15 17:47:31,459943
2019-09-15 17:50:40,459943
2019-09-15 17:53:41,459941
2019-09-15 17:56:45,459944
2019-09-15 17:59:48,459947
2019-09-15 18:02:50,459949
2019-09-15 18:05:57,459951
2019-09-15 18:09:01,459951
2019-09-15 18:12:05,459949
2019-09-15 18:15:06,459953
2019-09-15 18:18:09,459955
2019-09-15 18:21:17,459958
2019-09-15 18:24:20,459963
2019-09-15 18:27:24,459962
2019-09-15 18:30:31,459959
2019-09-15 18:33:39,459966
2019-09-15 18:36:47,459971
2019-09-15 18:39:50,459972
2019-09-15 18:42:57,459976
2019-09-15 18:46:00,459978
2019-09-15 18:49:04,459983
2019-09-15 18:52:12,459983
2019-09-15 18:55:20,459986
2019-09-15 18:58:29,459990
2019-09-15 19:01:35,459989
2019-09-15 19:04:39,459991
2019-09-15 19:07:46,459995
2019-09-15 19:10:47,459995
2019-09-15 19:13:54,459998
2019-09-15 19:16:56,459997
2019-09-15 19:19:58,459999
2019-09-15 19:23:06,459999
2019-09-15 19:26:10,460003
2019-09-15 19:29:15,460004
2019-09-15 19:32:20,460005
2019-09-15 19:35:27,460009
2019-09-15 19:38:35,460013
2019-09-15 19:41:43,460016
2019-09-15 19:44:45,460021
2019-09-15 19:47:52,460020
2019-09-15 19:50:56,460020
2019-09-15 19:53:57,460022
2019-09-15 19:56:58,460029
2019-09-15 19:59:59,460033
2019-09-15 20:03:06,460038
2019-09-15 20:06:07,460040
2019-09-15 20:09:14,460040
2019-09-15 20:12:21,460046
2019-09-15 20:15:26,460049
2019-09-15 20:18:31,460052
2019-09-15 20:21:39,460055
2019-09-15 20:24:48,460056
2019-09-15 20:27:50,460060
2019-09-15 20:30:54,460062
2019-09-15 20:34:03,460067
2019-09-15 20:37:06,460075
2019-09-15 20:40:09,460078
2019-09-15 20:43:15,460080
2019-09-15 20:46:24,460089
2019-09-15 20:49:34,460092
2019-09-15 20:52:38,460095
2019-09-15 20:55:47,460098
2019-09-15 20:58:49,460101
2019-09-15 21:01:51,460103
2019-09-15 21:04:57,460104
2019-09-15 21:08:04,460105
2019-09-15 21:11:09,460107
2019-09-15 21:14:16,460114
2019-09-15 21:17:21,460114
2019-09-15 21:20:24,460119
2019-09-15 21:23:27,460123
2019-09-15 21:26:32,460132
2019-09-15 21:29:39,460134
2019-09-15 21:32:40,460137
2019-09-15 21:35:41,460139
2019-09-15 21:38:48,460139
2019-09-15 21:41:53,460142
2019-09-15 21:45:00,460149
2019-09-15 21:48:03,460152
2019-09-15 21:51:05,460156
2019-09-15 21:54:06,460161
2019-09-15 21:57:15,460164
2019-09-15 22:00:22,460167
2019-09-15 22:03:25,460171
2019-09-15 22:06:30,460175
2019-09-15 22:09:33,460178
2019-09-15 22:12:41,460184
2019-09-15 22:15:46,460185
2019-09-15 22:18:51,460193
2019-09-15 22:21:53,460197
2019-09-15 22:24:57,460202
2019-09-15 22:28:05,460203
2019-09-15 22:31:12,460205
2019-09-15 22:34:14,460206
2019-09-15 22:37:22,460209
2019-09-15 22:40:24,460211
2019-09-15 22:43:26,460213
2019-09-15 22:46:28,460214
2019-09-15 22:49:29,460216
2019-09-15 22:52:37,460218
2019-09-15 22:55:45,460218
2019-09-15 22:58:48,460222
2019-09-15 23:01:58,460224
2019-09-15 23:05:03,460229
2019-09-15 23:08:12,460231
2019-09-15 23:11:14,460233
2019-09-15 23:14:23,460236
2019-09-15 23:17:26,460244
2019-09-15 23:20:28,460247
2019-09-15 23:23:35,460254
2019-09-15 23:26:39,460261
2019-09-15 23:29:48,460269
2019-09-15 23:32:50,460274
2019-09-15 23:35:51,460281
2019-09-15 23:38:52,460287
2019-09-15 23:41:53,460288
2019-09-15 23:44:59,460297
2019-09-15 23:48:02,460302
2019-09-15 23:51:08,460307
2019-09-15 23:54:09,460314
2019-09-15 23:57:15,460319
2019-09-16 00:00:21,460327
2019-09-16 00:03:28,460335
2019-09-16 00:06:37,460345
2019-09-16 00:09:43,460352
2019-09-16 00:12:50,460360
2019-09-16 00:15:52,460363
2019-09-16 00:18:55,460367
2019-09-16 00:21:56,460366
